Commodity2,Attribute,Description,YearProjected2,Year2,Value
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2012/2013,1.23,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2013/2014,1.25,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2014/2015,1.23,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2015/2016,1.22,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2016/2017,1.21,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2017/2018,1.2,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2018/2019,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2019/2020,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2020/2021,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2021/2022,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2022/2023,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2008),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2007/2008,3.72,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2008/2009,1.43,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2009/2010,1.33,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2010/2011,1.26,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2011/2012,1.2,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2012/2013,1.22,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2013/2014,1.2,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2014/2015,1.18,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2015/2016,1.17,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2016/2017,1.17,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2017/2018,1.17,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2018/2019,1.16,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2019/2020,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2020/2021,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2021/2022,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2022/2023,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2009),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2008/2009,1.45,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2009/2010,1.43,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2010/2011,1.27,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2011/2012,1.28,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2012/2013,1.36,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2013/2014,1.36,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2014/2015,1.38,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2015/2016,1.38,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2016/2017,1.38,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2017/2018,1.39,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2018/2019,1.39,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2019/2020,1.4,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2020/2021,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2021/2022,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2022/2023,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2010),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2008/2009,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2009/2010,1.81,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2010/2011,1.46,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2011/2012,1.41,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2012/2013,1.44,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2013/2014,1.48,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2014/2015,1.5,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2015/2016,1.51,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2016/2017,1.52,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2017/2018,1.54,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2018/2019,1.55,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2019/2020,1.55,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2020/2021,1.59,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2021/2022,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2022/2023,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2011),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2008/2009,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2009/2010,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2010/2011,3.03,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2011/2012,1.4,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2012/2013,1.48,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2013/2014,1.48,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2014/2015,1.51,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2015/2016,1.54,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2016/2017,1.55,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2017/2018,1.57,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2018/2019,1.61,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2019/2020,1.64,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2020/2021,1.65,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2021/2022,1.66,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2022/2023,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2012),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2008/2009,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2009/2010,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2010/2011,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2011/2012,3,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2012/2013,2.35,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2013/2014,1.97,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2014/2015,1.66,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2015/2016,1.42,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2016/2017,1.45,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2017/2018,1.48,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2018/2019,1.5,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2019/2020,1.54,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2020/2021,1.56,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2021/2022,1.58,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2022/2023,1.6,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2023/2024,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2013),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2008/2009,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2009/2010,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2010/2011,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2011/2012,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2012/2013,2.18,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2013/2014,2.07,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2014/2015,1.87,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2015/2016,1.77,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2016/2017,1.78,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2017/2018,1.81,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2018/2019,1.83,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2019/2020,1.87,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2020/2021,1.9,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2021/2022,1.92,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2022/2023,1.94,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2023/2024,1.97,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2014),2024/2025,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),1998/1999,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),1999/2000,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2000/2001,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2001/2002,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2002/2003,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2003/2004,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2004/2005,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2005/2006,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2006/2007,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2007/2008,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2008/2009,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2009/2010,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2010/2011,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2011/2012,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2012/2013,,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2013/2014,2.93,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2014/2015,2.57,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2015/2016,2.44,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2016/2017,2.46,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2017/2018,2.51,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2018/2019,2.56,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2019/2020,2.6,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2020/2021,2.65,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2021/2022,2.68,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2022/2023,2.72,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2023/2024,2.78,,,
"Soybeans, dollars per bushel",Crush margin (Projected: 2015),2024/2025,2.81,,,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),1998/1999,0.56
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),1999/2000,0.61
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2000/2001,0.99
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2001/2002,1.13
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2002/2003,1.11
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2003/2004,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2004/2005,1.06
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2005/2006,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2006/2007,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2007/2008,1.04
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2008/2009,1.05
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2009/2010,1
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2010/2011,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2011/2012,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2012/2013,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2013/2014,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2014/2015,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2000),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),1999/2000,1.09
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2000/2001,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2001/2002,1.15
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2002/2003,1.15
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2003/2004,1.12
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2004/2005,1.09
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2005/2006,1.08
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2006/2007,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2007/2008,1.05
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2008/2009,1.06
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2009/2010,1.02
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2010/2011,1.01
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2011/2012,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2012/2013,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2013/2014,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2014/2015,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2001),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2000/2001,1.21
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2001/2002,1.16
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2002/2003,1.2
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2003/2004,1.16
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2004/2005,1.11
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2005/2006,1.1
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2006/2007,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2007/2008,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2008/2009,1.05
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2009/2010,1.05
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2010/2011,1.06
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2011/2012,1.07
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2012/2013,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2013/2014,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2014/2015,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2002),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2001/2002,1.46
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2002/2003,1.01
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2003/2004,1.32
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2004/2005,1.29
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2005/2006,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2006/2007,1.27
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2007/2008,1.25
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2008/2009,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2009/2010,1.23
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2010/2011,1.22
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2011/2012,1.19
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2012/2013,1.18
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2013/2014,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2014/2015,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2003),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2002/2003,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2003/2004,1.19
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2004/2005,1.48
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2005/2006,1.34
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2006/2007,1.34
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2007/2008,1.36
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2008/2009,1.34
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2009/2010,1.34
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2010/2011,1.31
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2011/2012,1.29
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2012/2013,1.28
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2013/2014,1.26
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2014/2015,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2015/2016,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2016/2017,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2017/2018,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2018/2019,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2019/2020,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2020/2021,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2021/2022,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2022/2023,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2023/2024,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2004),2024/2025,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),1998/1999,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),1999/2000,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2000/2001,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2001/2002,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2002/2003,
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2003/2004,2.08
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2004/2005,1.44
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2005/2006,1.37
"Soybeans, dollars per bushel",,,,Crush margin (Projected: 2005),2006/2007,1.31
